,Draft_Yr,Pk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG_Perc,3P_Perc,FT_Perc,MP,PTS_per_G,TRB_per_G,AST_per_G,WS_per_G,WS_per_48,BPM,VORP
0,2009,1,LAC,Blake Griffin,University of Oklahoma,9,546,19154,11780,5021,2375,0.507,0.33299999999999996,0.685,19154,21.6,9.2,4.3,69.1,0.17300000000000001,4.0,28.9
1,2009,2,MEM,Hasheem Thabeet,University of Connecticut,5,224,2357,483,595,27,0.5670000000000001,0.0,0.578,2357,2.2,2.7,0.1,4.8,0.099,-1.4,0.4
2,2009,3,OKC,James Harden,Arizona State University,10,703,23837,16313,3566,4288,0.44299999999999995,0.364,0.853,23837,23.2,5.1,6.1,108.8,0.21899999999999997,6.6,51.4
3,2009,4,SAC,Tyreke Evans,University of Memphis,10,544,17237,8845,2572,2734,0.44299999999999995,0.321,0.759,17237,16.3,4.7,5.0,28.4,0.079,1.0,13.2
4,2009,5,MIN,Ricky Rubio,,8,451,14087,4924,1920,3538,0.385,0.325,0.835,14087,10.9,4.3,7.8,29.0,0.099,1.2,11.5
5,2009,6,MIN,Jonny Flynn,Syracuse University,3,163,3738,1504,307,634,0.4,0.33799999999999997,0.809,3738,9.2,1.9,3.9,-1.1,-0.015,-4.9,-2.7
6,2009,7,GSW,Stephen Curry,Davidson College,10,637,21927,14788,2823,4300,0.478,0.43799999999999994,0.904,21927,23.2,4.4,6.8,95.3,0.209,6.5,47.2
7,2009,8,NYK,Jordan Hill,University of Arizona,8,409,7692,3232,2389,322,0.49700000000000005,0.136,0.6990000000000001,7692,7.9,5.8,0.8,16.4,0.102,-2.0,0.0
8,2009,9,TOR,DeMar DeRozan,University of Southern California,10,695,23718,13790,2859,2203,0.449,0.285,0.828,23718,19.8,4.1,3.2,56.1,0.114,-0.5,8.8
9,2009,10,MIL,Brandon Jennings,,9,555,16844,7801,1659,3151,0.387,0.345,0.7959999999999999,16844,14.1,3.0,5.7,29.9,0.085,0.4,10.4
10,2009,11,NJN,Terrence Williams,University of Louisville,4,153,2922,1085,545,364,0.41200000000000003,0.317,0.659,2922,7.1,3.6,2.4,-0.2,-0.004,-3.8,-1.4
11,2009,12,CHA,Gerald Henderson,Duke University,8,535,13854,5987,1716,1009,0.44,0.327,0.7929999999999999,13854,11.2,3.2,1.9,18.3,0.063,-2.2,-0.9
12,2009,13,IND,Tyler Hansbrough,University of North Carolina,7,428,7233,2881,1808,181,0.439,0.136,0.738,7233,6.7,4.2,0.4,20.2,0.134,-2.5,-1.0
13,2009,14,PHO,Earl Clark,University of Louisville,6,261,3630,1138,778,134,0.40299999999999997,0.32799999999999996,0.664,3630,4.4,3.0,0.5,2.9,0.038,-3.6,-1.5
14,2009,15,DET,Austin Daye,Gonzaga University,6,293,4132,1522,764,212,0.402,0.35100000000000003,0.778,4132,5.2,2.6,0.7,4.5,0.053,-2.6,-0.6
15,2009,16,CHI,James Johnson,Wake Forest University,10,551,11382,4378,1997,1160,0.479,0.299,0.696,11382,7.9,3.6,2.1,21.9,0.092,1.3,9.4
16,2009,17,PHI,Jrue Holiday,"University of California, Los Angeles",10,606,19946,9141,2259,3824,0.45,0.35600000000000004,0.7859999999999999,19946,15.1,3.7,6.3,35.0,0.084,1.1,15.7
17,2009,18,MIN,Ty Lawson,University of North Carolina,8,551,16088,6977,1506,3316,0.46,0.359,0.77,16088,12.7,2.7,6.0,42.1,0.126,0.7,10.9
18,2009,19,ATL,Jeff Teague,Wake Forest University,10,685,18960,8734,1689,3914,0.446,0.355,0.845,18960,12.8,2.5,5.7,46.8,0.11900000000000001,0.1,10.0
19,2009,20,UTA,Eric Maynor,Virginia Commonwealth University,5,267,3896,1141,348,760,0.392,0.35,0.721,3896,4.3,1.3,2.8,3.3,0.040999999999999995,-4.7,-2.7
20,2009,21,NOH,Darren Collison,"University of California, Los Angeles",10,652,19193,8181,1696,3174,0.47100000000000003,0.391,0.852,19193,12.5,2.6,4.9,44.2,0.111,0.0,9.5
21,2009,22,POR,Victor Claver,,3,80,1072,258,178,56,0.39799999999999996,0.293,0.585,1072,3.2,2.2,0.7,0.2,0.011000000000000001,-3.3,-0.4
22,2009,23,SAC,Omri Casspi,,10,565,11585,4486,2272,647,0.452,0.369,0.675,11585,7.9,4.0,1.1,18.8,0.078,-1.4,1.7
23,2009,24,DAL,Byron Mullens,Ohio State University,5,189,3446,1398,790,153,0.408,0.319,0.706,3446,7.4,4.2,0.8,0.6,0.008,-4.6,-2.3
24,2009,25,OKC,Rodrigue Beaubois,,4,182,2896,1286,338,374,0.439,0.325,0.81,2896,7.1,1.9,2.1,4.8,0.079,-0.1,1.4
25,2009,26,CHI,Taj Gibson,University of Southern California,10,688,17940,6709,4413,708,0.507,0.21600000000000003,0.7040000000000001,17940,9.8,6.4,1.0,46.4,0.124,0.1,9.3
26,2009,27,MEM,DeMarre Carroll,University of Missouri,10,497,11885,4402,2097,626,0.434,0.363,0.743,11885,8.9,4.2,1.3,26.3,0.106,0.9,8.8
27,2009,28,MIN,Wayne Ellington,University of North Carolina,10,604,12723,4854,1331,659,0.41100000000000003,0.381,0.8540000000000001,12723,8.0,2.2,1.1,15.8,0.06,-2.2,-0.6
28,2009,29,LAL,Toney Douglas,Florida State University,8,394,7511,3009,875,889,0.40399999999999997,0.354,0.8240000000000001,7511,7.6,2.2,2.3,12.1,0.077,-0.6,2.6
29,2009,30,CLE,Christian Eyenga,,2,51,1049,320,137,40,0.41100000000000003,0.27699999999999997,0.611,1049,6.3,2.7,0.8,-0.4,-0.02,-4.0,-0.5
32,2009,31,SAC,Jeff Pendergraph,Arizona State University,6,237,2322,690,632,99,0.5529999999999999,0.4,0.7759999999999999,2322,2.9,2.7,0.4,6.3,0.131,-1.4,0.4
33,2009,32,WAS,Jermaine Taylor,University of Central Florida,2,65,786,351,108,48,0.441,0.284,0.73,786,5.4,1.7,0.7,0.2,0.013999999999999999,-4.6,-0.5
34,2009,33,POR,Dante Cunningham,Villanova University,10,671,14401,4036,2582,480,0.469,0.34,0.649,14401,6.0,3.8,0.7,24.1,0.08,-1.0,3.6
35,2009,34,DEN,Sergio Llull,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2009,35,DET,DaJuan Summers,Georgetown University,4,83,820,278,82,29,0.384,0.36700000000000005,0.642,820,3.3,1.0,0.3,-0.1,-0.008,-6.4,-0.9
37,2009,36,MEM,Sam Young,University of Pittsburgh,4,249,3966,1436,573,180,0.442,0.28,0.742,3966,5.8,2.3,0.7,5.2,0.063,-2.9,-0.9
38,2009,37,SAS,DeJuan Blair,University of Pittsburgh,7,424,7054,2865,2153,349,0.524,0.0,0.608,7054,6.8,5.1,0.8,19.0,0.129,0.4,4.2
39,2009,38,POR,Jon Brockman,University of Washington,3,150,1570,320,472,49,0.488,0.0,0.618,1570,2.1,3.1,0.3,3.7,0.113,-2.1,0.0
40,2009,39,DET,Jonas Jerebko,,9,584,10518,3600,2355,464,0.456,0.361,0.77,10518,6.2,4.0,0.8,23.5,0.107,-0.9,3.0
41,2009,40,CHA,Derrick Brown,Xavier University,3,171,2554,895,413,119,0.515,0.317,0.637,2554,5.2,2.4,0.7,4.5,0.085,-1.6,0.2
42,2009,41,MIL,Jodie Meeks,University of Kentucky,9,531,12006,4937,1108,575,0.418,0.37200000000000005,0.879,12006,9.3,2.1,1.1,24.0,0.096,-0.6,4.2
43,2009,42,LAL,Patrick Beverley,University of Arkansas,7,321,9112,2974,1308,1092,0.41,0.373,0.77,9112,9.3,4.1,3.4,20.7,0.109,1.8,8.7
44,2009,43,MIA,Marcus Thornton,Louisiana State University,8,483,11299,5750,1348,677,0.425,0.358,0.83,11299,11.9,2.8,1.4,20.0,0.085,-0.8,3.4
45,2009,44,DET,Chase Budinger,University of Arizona,7,407,7998,3198,1240,473,0.43,0.35200000000000004,0.797,7998,7.9,3.0,1.2,13.9,0.083,-1.4,1.2
46,2009,45,MIN,Nick Calathes,University of Florida,2,129,2011,590,243,353,0.441,0.28800000000000003,0.581,2011,4.6,1.9,2.7,2.6,0.063,-0.7,0.6
47,2009,46,CLE,Danny Green,University of North Carolina,10,561,14146,4953,1929,897,0.419,0.396,0.816,14146,8.8,3.4,1.6,34.5,0.11699999999999999,3.0,17.9
48,2009,47,MIN,Henk Norel,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2009,48,PHO,Taylor Griffin,University of Oklahoma,1,8,32,10,2,1,0.4,0.0,0.5,32,1.3,0.3,0.1,0.0,-0.039,-7.3,0.0
50,2009,49,ATL,Sergiy Gladyr,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2009,50,UTA,Goran Suton,Michigan State University,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2009,51,SAS,Jack McClinton,University of Miami,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2009,52,IND,A.J. Price,University of Connecticut,6,261,3929,1523,377,567,0.38,0.316,0.742,3929,5.8,1.4,2.2,4.7,0.057999999999999996,-2.4,-0.4
54,2009,53,SAS,Nando De Colo,,2,119,1414,453,211,203,0.429,0.363,0.835,1414,3.8,1.8,1.7,2.4,0.081,-0.8,0.4
55,2009,54,CHA,Robert Vaden,University of Alabama at Birmingham,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2009,55,POR,Patrick Mills,Saint Mary's College of California,10,543,10108,4486,886,1234,0.43200000000000005,0.391,0.843,10108,8.3,1.6,2.3,25.0,0.11900000000000001,0.6,6.6
57,2009,56,DAL,Ahmad Nivins,Saint Joseph's University,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2009,57,PHO,Emir Preldzic,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2009,58,BOS,Lester Hudson,University of Tennessee at Martin,4,57,594,268,77,71,0.375,0.27699999999999997,0.8059999999999999,594,4.7,1.4,1.2,0.2,0.016,-2.7,-0.1
60,2009,59,LAL,Chinemelu Elonu,Texas A&M University,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2009,60,MIA,Robert Dozier,University of Memphis,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2010,1,WAS,John Wall,University of Kentucky,9,561,20146,10650,2437,5167,0.433,0.327,0.782,20146,19.0,4.3,9.2,44.1,0.105,2.4,22.1
63,2010,2,PHI,Evan Turner,Ohio State University,9,633,17604,6441,3011,2224,0.433,0.297,0.785,17604,10.2,4.8,3.5,19.1,0.052000000000000005,-2.0,0.2
64,2010,3,NJN,Derrick Favors,Georgia Institute of Technology,9,576,14964,6638,4127,630,0.519,0.214,0.6609999999999999,14964,11.5,7.2,1.1,43.2,0.138,1.1,11.9
65,2010,4,MIN,Wesley Johnson,Syracuse University,9,586,13235,4189,1898,637,0.40700000000000003,0.33899999999999997,0.7440000000000001,13235,7.1,3.2,1.1,11.1,0.04,-1.0,3.3
66,2010,5,SAC,DeMarcus Cousins,University of Kentucky,8,535,17307,11518,5884,1725,0.46,0.33799999999999997,0.737,17307,21.5,11.0,3.2,41.6,0.115,2.9,21.4
67,2010,6,GSW,Ekpe Udoh,Baylor University,7,348,5447,1250,1023,236,0.44,0.0,0.723,5447,3.6,2.9,0.7,9.0,0.079,-0.1,2.6
68,2010,7,DET,Greg Monroe,Georgetown University,9,599,17069,8133,5087,1334,0.515,0.0,0.706,17069,13.6,8.5,2.2,48.7,0.13699999999999998,2.0,17.3
69,2010,8,LAC,Al-Farouq Aminu,Wake Forest University,9,609,15181,4574,3638,731,0.42,0.335,0.73,15181,7.5,6.0,1.2,22.7,0.07200000000000001,-0.2,7.0
70,2010,9,UTA,Gordon Hayward,Butler University,9,536,16677,8270,2253,1823,0.44299999999999995,0.365,0.821,16677,15.4,4.2,3.4,44.2,0.127,2.0,16.7
71,2010,10,IND,Paul George,"California State University, Fresno",9,546,18263,10280,3416,1765,0.431,0.375,0.8440000000000001,18263,18.8,6.3,3.2,55.7,0.146,3.6,25.8
72,2010,11,NOH,Cole Aldrich,University of Kansas,8,339,3389,1050,1131,183,0.527,0.0,0.738,3389,3.1,3.3,0.5,9.6,0.135,1.0,2.6
73,2010,12,MEM,Xavier Henry,University of Kansas,5,185,2905,1050,351,120,0.406,0.325,0.635,2905,5.7,1.9,0.6,0.8,0.013000000000000001,-5.1,-2.3
74,2010,13,TOR,Ed Davis,University of North Carolina,9,580,11864,3820,3805,455,0.5660000000000001,0.0,0.579,11864,6.6,6.6,0.8,37.1,0.15,1.0,9.0
75,2010,14,HOU,Patrick Patterson,University of Kentucky,9,578,13009,4155,2482,643,0.452,0.368,0.752,13009,7.2,4.3,1.1,28.0,0.10300000000000001,0.4,7.9
76,2010,15,MIL,Larry Sanders,Virginia Commonwealth University,6,238,4635,1520,1345,174,0.48,0.0,0.5529999999999999,4635,6.4,5.7,0.7,10.3,0.107,0.6,3.0
77,2010,16,MIN,Luke Babbitt,"University of Nevada, Reno",8,381,5332,1818,846,224,0.408,0.402,0.747,5332,4.8,2.2,0.6,7.2,0.065,-2.8,-1.0
78,2010,17,CHI,Kevin Seraphin,,7,423,6430,2516,1462,246,0.489,0.0,0.715,6430,5.9,3.5,0.6,5.9,0.044000000000000004,-3.9,-3.1
79,2010,18,OKC,Eric Bledsoe,University of Kentucky,9,512,14220,7101,1955,2415,0.452,0.33799999999999997,0.7959999999999999,14220,13.9,3.8,4.7,31.2,0.105,2.1,14.6
80,2010,19,BOS,Avery Bradley,University of Texas at Austin,9,472,13417,5754,1404,816,0.43700000000000006,0.363,0.7709999999999999,13417,12.2,3.0,1.7,13.8,0.05,-1.8,0.8
81,2010,20,SAS,James Anderson,Oklahoma State University,5,247,4320,1422,560,291,0.41100000000000003,0.321,0.755,4320,5.8,2.3,1.2,3.3,0.037000000000000005,-2.8,-0.9
82,2010,21,OKC,Craig Brackins,Iowa State University,2,17,121,30,19,9,0.265,0.214,0.5,121,1.8,1.1,0.5,-0.2,-0.08900000000000001,-9.1,-0.2
83,2010,22,POR,Elliot Williams,University of Memphis,4,109,1470,537,161,94,0.42100000000000004,0.31,0.669,1470,4.9,1.5,0.9,0.7,0.024,-5.3,-1.2
84,2010,23,MIN,Trevor Booker,Clemson University,8,532,10872,3679,2932,566,0.515,0.305,0.636,10872,6.9,5.5,1.1,26.2,0.11599999999999999,0.2,6.0
85,2010,24,ATL,Damion James,University of Texas at Austin,4,39,623,150,131,26,0.415,0.0,0.667,623,3.8,3.4,0.7,0.0,-0.001,-4.3,-0.4
86,2010,25,MEM,Dominique Jones,University of South Florida,3,80,741,246,114,144,0.366,0.095,0.7290000000000001,741,3.1,1.4,1.8,0.3,0.017,-3.6,-0.3
87,2010,26,OKC,Quincy Pondexter,University of Washington,7,318,5328,1542,610,244,0.42,0.355,0.741,5328,4.8,1.9,0.8,9.2,0.083,-1.2,1.1
88,2010,27,NJN,Jordan Crawford,Xavier University,6,281,6843,3432,703,883,0.41100000000000003,0.317,0.826,6843,12.2,2.5,3.1,6.3,0.044000000000000004,-2.1,-0.2
89,2010,28,MEM,Greivis Vasquez,University of Maryland,7,401,9520,3591,1021,1935,0.418,0.349,0.8170000000000001,9520,9.0,2.5,4.8,12.6,0.064,-1.5,1.1
90,2010,29,ORL,Daniel Orton,University of Kentucky,3,51,542,143,126,24,0.485,0.0,0.597,542,2.8,2.5,0.5,1.0,0.09300000000000001,-1.7,0.0
91,2010,30,WAS,Lazar Hayward,Marquette University,3,72,591,207,90,35,0.34700000000000003,0.26899999999999996,0.767,591,2.9,1.3,0.5,0.2,0.02,-4.6,-0.4
94,2010,31,NJN,Tibor Pleiss,,1,12,82,24,15,2,0.44,0.0,1.0,82,2.0,1.3,0.2,-0.1,-0.040999999999999995,-8.1,-0.1
95,2010,32,MIA,Dexter Pittman,University of Texas at Austin,4,50,347,116,89,9,0.45,0.0,0.545,347,2.3,1.8,0.2,0.5,0.068,-6.0,-0.4
96,2010,33,SAC,Hassan Whiteside,Marshall University,7,289,7742,3936,3346,159,0.569,0.28600000000000003,0.62,7742,13.6,11.6,0.6,31.9,0.198,0.2,4.4
97,2010,34,POR,Armon Johnson,"University of Nevada, Reno",2,47,401,157,49,56,0.45799999999999996,0.4,0.679,401,3.3,1.0,1.2,-0.1,-0.015,-6.2,-0.4
98,2010,35,WAS,Nemanja Bjelica,,4,212,4127,1389,840,290,0.461,0.38799999999999996,0.75,4127,6.6,4.0,1.4,7.6,0.08900000000000001,0.4,2.5
99,2010,36,DET,Terrico White,University of Mississippi,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2010,37,MIL,Darington Hobson,University of New Mexico,1,5,39,4,3,6,0.154,0.0,0.0,39,0.8,0.6,1.2,-0.2,-0.225,-14.1,-0.1
101,2010,38,NYK,Andy Rautins,Syracuse University,1,5,24,8,1,3,0.429,0.25,0.5,24,1.6,0.2,0.6,-0.2,-0.314,-16.0,-0.1
102,2010,39,NYK,Landry Fields,Stanford University,5,255,6010,1731,1092,419,0.473,0.332,0.6659999999999999,6010,6.8,4.3,1.6,10.5,0.084,-0.1,2.8
103,2010,40,IND,Lance Stephenson,University of Cincinnati,9,459,11053,4025,1975,1352,0.446,0.307,0.688,11053,8.8,4.3,2.9,16.1,0.07,-0.7,3.7
104,2010,41,MIA,Jarvis Varnado,Mississippi State University,2,37,397,107,72,16,0.5820000000000001,0.0,0.518,397,2.9,1.9,0.4,0.7,0.08900000000000001,-1.9,0.0
105,2010,42,MIA,Da'Sean Butler,West Virginia University,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2010,43,LAL,Devin Ebanks,West Virginia University,3,63,711,224,122,24,0.385,0.222,0.722,711,3.6,1.9,0.4,0.5,0.035,-4.7,-0.5
107,2010,44,MIL,Jerome Jordan,University of Tulsa,2,65,491,180,132,17,0.528,0.0,0.852,491,2.8,2.0,0.3,1.7,0.168,0.0,0.2
108,2010,45,MIN,Paulao Prestes,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,2010,46,PHO,Gani Lawal,Georgia Institute of Technology,1,1,2,0,0,0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,-0.009000000000000001,-4.9,0.0
110,2010,47,MIL,Tiny Gallon,University of Oklahoma,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2010,48,MIA,Latavious Williams,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2010,49,SAS,Ryan Richards,,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2010,50,DAL,Solomon Alabi,Florida State University,2,26,181,39,61,5,0.314,0.0,0.7,181,1.5,2.3,0.2,0.0,0.01,-5.4,-0.2
114,2010,51,OKC,Magnum Rolle,Louisiana Tech University,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2010,52,BOS,Luke Harangody,University of Notre Dame,2,70,871,253,196,36,0.376,0.24100000000000002,0.737,871,3.6,2.8,0.5,0.9,0.048,-3.3,-0.3
116,2010,53,ATL,Pape Sy,,1,3,21,7,3,2,0.33299999999999996,0.0,1.0,21,2.3,1.0,0.7,0.0,-0.047,-6.0,0.0
117,2010,54,LAC,Willie Warren,University of Oklahoma,1,19,134,37,12,27,0.371,0.33299999999999996,0.75,134,1.9,0.6,1.4,0.2,0.065,-4.5,-0.1
118,2010,55,UTA,Jeremy Evans,Western Kentucky University,7,250,2626,879,641,107,0.569,0.231,0.687,2626,3.5,2.6,0.4,8.2,0.15,1.0,2.0
119,2010,56,MIN,Hamady N'Diaye,Rutgers University,3,33,157,20,25,3,0.467,0.0,0.462,157,0.6,0.8,0.1,0.0,0.013000000000000001,-4.9,-0.1
120,2010,57,IND,Ryan Reid,Florida State University,1,5,17,8,2,0,0.8,0.0,0.0,17,1.6,0.4,0.0,0.1,0.142,-5.5,0.0
121,2010,58,LAL,Derrick Caracter,University of Texas at El Paso,1,41,215,81,43,7,0.485,0.0,0.7390000000000001,215,2.0,1.0,0.2,0.3,0.057,-4.9,-0.2
122,2010,59,ORL,Stanley Robinson,University of Connecticut,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2010,60,PHO,Dwayne Collins,University of Miami,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2011,1,CLE,Kyrie Irving,Duke University,8,461,15600,10137,1615,2547,0.462,0.387,0.8740000000000001,15600,22.0,3.5,5.5,51.8,0.159,3.5,21.7
125,2011,2,MIN,Derrick Williams,University of Arizona,7,428,8864,3809,1693,293,0.434,0.3,0.71,8864,8.9,4.0,0.7,14.1,0.076,-3.2,-2.6
126,2011,3,UTA,Enes Kanter,,8,537,11881,6350,4029,420,0.539,0.294,0.7809999999999999,11881,11.8,7.5,0.8,36.0,0.146,-1.5,1.4
127,2011,4,CLE,Tristan Thompson,University of Texas at Austin,8,538,15016,4901,4595,454,0.519,0.0,0.607,15016,9.1,8.5,0.8,38.8,0.124,-0.6,5.4
128,2011,5,TOR,Jonas Valanciunas,,7,461,11624,5412,3907,346,0.5579999999999999,0.376,0.7859999999999999,11624,11.7,8.5,0.8,43.2,0.17800000000000002,-0.1,5.7
129,2011,6,WAS,Jan Vesely,,3,162,2455,590,562,96,0.521,0.0,0.408,2455,3.6,3.5,0.6,4.0,0.078,-0.6,0.9
130,2011,7,SAC,Bismack Biyombo,,8,537,11120,2661,3430,257,0.514,0.0,0.565,11120,5.0,6.4,0.5,21.0,0.091,-2.0,0.0
131,2011,8,DET,Brandon Knight,University of Kentucky,6,382,11939,5820,1277,1629,0.415,0.35700000000000004,0.812,11939,15.2,3.3,4.3,11.6,0.047,-1.2,2.3
132,2011,9,CHA,Kemba Walker,University of Connecticut,8,543,18445,10464,2042,2954,0.41600000000000004,0.36,0.835,18445,19.3,3.8,5.4,44.0,0.115,2.5,20.7
133,2011,10,MIL,Jimmer Fredette,Brigham Young University,5,235,3148,1416,236,323,0.41200000000000003,0.381,0.8759999999999999,3148,6.0,1.0,1.4,2.4,0.037000000000000005,-4.0,-1.6
134,2011,11,GSW,Klay Thompson,Washington State University,8,559,18442,10818,1914,1268,0.45799999999999996,0.418,0.848,18442,19.4,3.4,2.3,42.2,0.11,0.2,10.2
135,2011,12,UTA,Alec Burks,University of Colorado,8,382,7946,3671,1096,621,0.425,0.355,0.768,7946,9.6,2.9,1.6,11.8,0.071,-2.3,-0.6
136,2011,13,PHO,Markieff Morris,University of Kansas,8,540,14268,6389,3014,936,0.451,0.34,0.7809999999999999,14268,11.8,5.6,1.7,22.8,0.077,-0.6,4.9
